date,corona,corona virus,country_code,country_name
5/16/2020,17,12,TLS,Timor-Leste
5/17/2020,14,14,TLS,Timor-Leste
5/18/2020,12,12,TLS,Timor-Leste
5/19/2020,13,0,TLS,Timor-Leste
5/20/2020,12,0,TLS,Timor-Leste
5/21/2020,22,12,TLS,Timor-Leste
5/22/2020,12,11,TLS,Timor-Leste
5/23/2020,26,0,TLS,Timor-Leste
5/24/2020,12,12,TLS,Timor-Leste
5/25/2020,11,12,TLS,Timor-Leste
5/26/2020,24,24,TLS,Timor-Leste
5/27/2020,11,11,TLS,Timor-Leste
5/28/2020,10,15,TLS,Timor-Leste
5/29/2020,16,11,TLS,Timor-Leste
5/30/2020,18,0,TLS,Timor-Leste
5/31/2020,29,12,TLS,Timor-Leste
6/1/2020,0,10,TLS,Timor-Leste
6/2/2020,9,0,TLS,Timor-Leste
6/3/2020,19,10,TLS,Timor-Leste
6/4/2020,9,10,TLS,Timor-Leste
6/5/2020,0,10,TLS,Timor-Leste
6/6/2020,13,18,TLS,Timor-Leste
6/7/2020,10,26,TLS,Timor-Leste
6/8/2020,20,9,TLS,Timor-Leste
6/9/2020,10,0,TLS,Timor-Leste
6/10/2020,10,0,TLS,Timor-Leste
6/11/2020,10,0,TLS,Timor-Leste
6/12/2020,10,10,TLS,Timor-Leste
6/13/2020,17,11,TLS,Timor-Leste
6/14/2020,11,10,TLS,Timor-Leste
6/15/2020,9,0,TLS,Timor-Leste
6/16/2020,12,9,TLS,Timor-Leste
6/17/2020,14,9,TLS,Timor-Leste
6/18/2020,13,9,TLS,Timor-Leste
6/19/2020,11,12,TLS,Timor-Leste
6/20/2020,24,19,TLS,Timor-Leste
6/21/2020,12,0,TLS,Timor-Leste
6/22/2020,9,0,TLS,Timor-Leste
6/23/2020,11,11,TLS,Timor-Leste
6/24/2020,10,11,TLS,Timor-Leste
6/25/2020,12,12,TLS,Timor-Leste
6/26/2020,22,22,TLS,Timor-Leste
6/27/2020,12,0,TLS,Timor-Leste
6/28/2020,0,17,TLS,Timor-Leste
6/29/2020,10,0,TLS,Timor-Leste
6/30/2020,10,0,TLS,Timor-Leste
7/1/2020,27,9,TLS,Timor-Leste
7/2/2020,9,9,TLS,Timor-Leste
7/3/2020,0,0,TLS,Timor-Leste
7/4/2020,10,11,TLS,Timor-Leste
7/5/2020,11,11,TLS,Timor-Leste
7/6/2020,14,21,TLS,Timor-Leste
7/7/2020,14,0,TLS,Timor-Leste
7/8/2020,9,9,TLS,Timor-Leste
7/9/2020,17,9,TLS,Timor-Leste
7/10/2020,0,9,TLS,Timor-Leste
7/11/2020,9,0,TLS,Timor-Leste
7/12/2020,10,10,TLS,Timor-Leste
7/13/2020,8,8,TLS,Timor-Leste
7/14/2020,9,0,TLS,Timor-Leste
7/15/2020,9,8,TLS,Timor-Leste
7/16/2020,0,0,TLS,Timor-Leste
7/17/2020,0,10,TLS,Timor-Leste
7/18/2020,11,11,TLS,Timor-Leste
7/19/2020,10,0,TLS,Timor-Leste
7/20/2020,8,0,TLS,Timor-Leste
7/21/2020,8,0,TLS,Timor-Leste
7/22/2020,9,9,TLS,Timor-Leste
7/23/2020,18,0,TLS,Timor-Leste
7/24/2020,0,0,TLS,Timor-Leste
7/25/2020,10,16,TLS,Timor-Leste
7/26/2020,11,0,TLS,Timor-Leste
7/27/2020,9,0,TLS,Timor-Leste
7/28/2020,9,9,TLS,Timor-Leste
7/29/2020,9,0,TLS,Timor-Leste
7/30/2020,0,9,TLS,Timor-Leste
7/31/2020,12,13,TLS,Timor-Leste
8/1/2020,0,12,TLS,Timor-Leste
8/2/2020,11,11,TLS,Timor-Leste
8/3/2020,10,0,TLS,Timor-Leste
8/4/2020,10,10,TLS,Timor-Leste
8/5/2020,13,0,TLS,Timor-Leste
8/6/2020,9,0,TLS,Timor-Leste
8/7/2020,10,10,TLS,Timor-Leste
8/8/2020,0,0,TLS,Timor-Leste
8/9/2020,11,0,TLS,Timor-Leste
8/10/2020,10,0,TLS,Timor-Leste
8/11/2020,10,10,TLS,Timor-Leste
8/12/2020,0,0,TLS,Timor-Leste
8/13/2020,0,0,TLS,Timor-Leste
8/14/2020,11,0,TLS,Timor-Leste
8/15/2020,0,0,TLS,Timor-Leste
8/16/2020,24,11,TLS,Timor-Leste
8/17/2020,0,0,TLS,Timor-Leste
8/18/2020,0,0,TLS,Timor-Leste
8/19/2020,10,9,TLS,Timor-Leste
8/20/2020,10,0,TLS,Timor-Leste
8/21/2020,0,11,TLS,Timor-Leste
8/22/2020,0,0,TLS,Timor-Leste
8/23/2020,11,11,TLS,Timor-Leste
8/24/2020,14,9,TLS,Timor-Leste
8/25/2020,0,9,TLS,Timor-Leste
8/26/2020,0,9,TLS,Timor-Leste
8/27/2020,10,10,TLS,Timor-Leste
8/28/2020,11,9,TLS,Timor-Leste
8/29/2020,0,0,TLS,Timor-Leste
8/30/2020,0,0,TLS,Timor-Leste
8/31/2020,10,10,TLS,Timor-Leste
9/1/2020,9,9,TLS,Timor-Leste
9/2/2020,8,0,TLS,Timor-Leste
9/3/2020,0,0,TLS,Timor-Leste
9/4/2020,0,0,TLS,Timor-Leste
9/5/2020,0,0,TLS,Timor-Leste
9/6/2020,11,11,TLS,Timor-Leste
9/7/2020,8,0,TLS,Timor-Leste
9/8/2020,9,0,TLS,Timor-Leste
9/9/2020,0,0,TLS,Timor-Leste
9/10/2020,0,16,TLS,Timor-Leste
9/11/2020,9,0,TLS,Timor-Leste
9/12/2020,0,0,TLS,Timor-Leste
9/13/2020,10,0,TLS,Timor-Leste
9/14/2020,0,0,TLS,Timor-Leste
9/15/2020,0,9,TLS,Timor-Leste
9/16/2020,0,9,TLS,Timor-Leste
9/17/2020,9,0,TLS,Timor-Leste
9/18/2020,0,0,TLS,Timor-Leste
9/19/2020,9,0,TLS,Timor-Leste
9/20/2020,0,0,TLS,Timor-Leste
9/21/2020,7,0,TLS,Timor-Leste
9/22/2020,0,7,TLS,Timor-Leste
9/23/2020,13,7,TLS,Timor-Leste
9/24/2020,7,7,TLS,Timor-Leste
9/25/2020,0,8,TLS,Timor-Leste
9/26/2020,8,0,TLS,Timor-Leste
9/27/2020,8,8,TLS,Timor-Leste
9/28/2020,7,0,TLS,Timor-Leste
9/29/2020,7,7,TLS,Timor-Leste
9/30/2020,6,6,TLS,Timor-Leste
10/1/2020,0,0,TLS,Timor-Leste
10/2/2020,0,8,TLS,Timor-Leste
10/3/2020,0,0,TLS,Timor-Leste
10/4/2020,7,23,TLS,Timor-Leste
2/1/2020,3,4,TGO,Togo
2/2/2020,0,5,TGO,Togo
2/3/2020,3,4,TGO,Togo
2/4/2020,2,4,TGO,Togo
2/5/2020,2,3,TGO,Togo
2/6/2020,2,3,TGO,Togo
2/7/2020,0,7,TGO,Togo
2/8/2020,2,3,TGO,Togo
2/9/2020,0,5,TGO,Togo
2/10/2020,2,2,TGO,Togo
2/11/2020,0,4,TGO,Togo
2/12/2020,4,5,TGO,Togo
2/13/2020,0,4,TGO,Togo
2/14/2020,2,5,TGO,Togo
2/15/2020,0,5,TGO,Togo
2/16/2020,3,3,TGO,Togo
2/17/2020,2,4,TGO,Togo
2/18/2020,4,3,TGO,Togo
2/19/2020,2,2,TGO,Togo
2/20/2020,2,2,TGO,Togo
2/21/2020,2,5,TGO,Togo
2/22/2020,2,2,TGO,Togo
2/23/2020,5,5,TGO,Togo
2/24/2020,4,3,TGO,Togo
2/25/2020,2,5,TGO,Togo
2/26/2020,2,9,TGO,Togo
2/27/2020,4,9,TGO,Togo
2/28/2020,4,13,TGO,Togo
2/29/2020,2,6,TGO,Togo
3/1/2020,4,7,TGO,Togo
3/2/2020,6,7,TGO,Togo
3/3/2020,3,13,TGO,Togo
3/4/2020,2,9,TGO,Togo
3/5/2020,3,6,TGO,Togo
3/6/2020,9,46,TGO,Togo
3/7/2020,7,17,TGO,Togo
3/8/2020,5,9,TGO,Togo
3/9/2020,2,11,TGO,Togo
3/10/2020,6,16,TGO,Togo
3/11/2020,4,11,TGO,Togo
3/12/2020,10,12,TGO,Togo
3/13/2020,6,16,TGO,Togo
3/14/2020,7,19,TGO,Togo
3/15/2020,13,21,TGO,Togo
3/16/2020,9,30,TGO,Togo
3/17/2020,13,39,TGO,Togo
3/18/2020,18,49,TGO,Togo
3/19/2020,17,63,TGO,Togo
3/20/2020,38,84,TGO,Togo
3/21/2020,36,68,TGO,Togo
3/22/2020,28,70,TGO,Togo
3/23/2020,37,66,TGO,Togo
3/24/2020,18,59,TGO,Togo
3/25/2020,18,48,TGO,Togo
3/26/2020,12,58,TGO,Togo
3/27/2020,13,59,TGO,Togo
3/28/2020,20,66,TGO,Togo
3/29/2020,10,44,TGO,Togo
3/30/2020,19,41,TGO,Togo
3/31/2020,12,39,TGO,Togo
4/1/2020,13,39,TGO,Togo
4/2/2020,8,33,TGO,Togo
4/3/2020,11,44,TGO,Togo
4/4/2020,12,39,TGO,Togo
4/5/2020,12,37,TGO,Togo
4/6/2020,11,35,TGO,Togo
4/7/2020,15,37,TGO,Togo
4/8/2020,6,46,TGO,Togo
4/9/2020,9,37,TGO,Togo
4/10/2020,8,31,TGO,Togo
4/11/2020,7,35,TGO,Togo
4/12/2020,6,38,TGO,Togo
4/13/2020,7,100,TGO,Togo
4/14/2020,4,28,TGO,Togo
4/15/2020,8,21,TGO,Togo
4/16/2020,5,24,TGO,Togo
4/17/2020,4,26,TGO,Togo
4/18/2020,6,27,TGO,Togo
4/19/2020,8,28,TGO,Togo
4/20/2020,5,26,TGO,Togo
4/21/2020,6,30,TGO,Togo
4/22/2020,4,21,TGO,Togo
4/23/2020,3,28,TGO,Togo
4/24/2020,4,27,TGO,Togo
4/25/2020,3,24,TGO,Togo
4/26/2020,3,32,TGO,Togo
4/27/2020,7,28,TGO,Togo
4/28/2020,7,32,TGO,Togo
4/29/2020,4,22,TGO,Togo
4/30/2020,3,23,TGO,Togo
5/1/2020,4,23,TGO,Togo
5/2/2020,3,25,TGO,Togo
5/3/2020,4,29,TGO,Togo
5/4/2020,4,17,TGO,Togo
5/5/2020,4,15,TGO,Togo
5/6/2020,4,20,TGO,Togo
5/7/2020,2,17,TGO,Togo
5/8/2020,2,17,TGO,Togo
5/9/2020,3,27,TGO,Togo
5/10/2020,3,30,TGO,Togo
5/11/2020,5,23,TGO,Togo
5/12/2020,2,14,TGO,Togo
5/13/2020,4,18,TGO,Togo
5/14/2020,4,23,TGO,Togo
5/15/2020,4,22,TGO,Togo
5/16/2020,6,24,TGO,Togo
5/17/2020,3,23,TGO,Togo
5/18/2020,2,25,TGO,Togo
5/19/2020,3,21,TGO,Togo
5/20/2020,2,14,TGO,Togo
5/21/2020,3,13,TGO,Togo
5/22/2020,4,12,TGO,Togo
5/23/2020,4,13,TGO,Togo
5/24/2020,4,11,TGO,Togo
5/25/2020,3,10,TGO,Togo
5/26/2020,2,7,TGO,Togo
5/27/2020,2,10,TGO,Togo
5/28/2020,4,12,TGO,Togo
5/29/2020,2,11,TGO,Togo
5/30/2020,3,13,TGO,Togo
5/31/2020,2,8,TGO,Togo
6/1/2020,3,8,TGO,Togo
6/2/2020,4,7,TGO,Togo
6/3/2020,2,9,TGO,Togo
6/4/2020,2,9,TGO,Togo
6/5/2020,2,13,TGO,Togo
6/6/2020,2,8,TGO,Togo
6/7/2020,3,10,TGO,Togo
6/8/2020,2,7,TGO,Togo
6/9/2020,4,10,TGO,Togo
6/10/2020,4,16,TGO,Togo
6/11/2020,2,10,TGO,Togo
6/12/2020,2,7,TGO,Togo
6/13/2020,2,11,TGO,Togo
6/14/2020,4,11,TGO,Togo
6/15/2020,4,12,TGO,Togo
6/16/2020,0,6,TGO,Togo
6/17/2020,3,9,TGO,Togo
6/18/2020,2,11,TGO,Togo
6/19/2020,3,11,TGO,Togo
6/20/2020,2,8,TGO,Togo
6/21/2020,3,12,TGO,Togo
6/22/2020,0,6,TGO,Togo
6/23/2020,2,7,TGO,Togo
6/24/2020,2,5,TGO,Togo
6/25/2020,3,11,TGO,Togo
6/26/2020,2,8,TGO,Togo
6/27/2020,3,8,TGO,Togo
6/28/2020,3,8,TGO,Togo
6/29/2020,2,10,TGO,Togo
6/30/2020,0,8,TGO,Togo
7/1/2020,3,4,TGO,Togo
7/2/2020,0,6,TGO,Togo
7/3/2020,2,6,TGO,Togo
7/4/2020,2,6,TGO,Togo
7/5/2020,0,7,TGO,Togo
7/6/2020,2,7,TGO,Togo
7/7/2020,4,11,TGO,Togo
7/8/2020,0,7,TGO,Togo
7/9/2020,2,6,TGO,Togo
7/10/2020,2,12,TGO,Togo
7/11/2020,3,4,TGO,Togo
7/12/2020,2,4,TGO,Togo
7/13/2020,0,7,TGO,Togo
7/14/2020,4,6,TGO,Togo
7/15/2020,3,5,TGO,Togo
7/16/2020,2,6,TGO,Togo
7/17/2020,3,5,TGO,Togo
7/18/2020,0,8,TGO,Togo
7/19/2020,2,11,TGO,Togo
7/20/2020,0,4,TGO,Togo
7/21/2020,2,6,TGO,Togo
7/22/2020,2,4,TGO,Togo
7/23/2020,2,5,TGO,Togo
7/24/2020,3,6,TGO,Togo
7/25/2020,2,8,TGO,Togo
7/26/2020,2,7,TGO,Togo
7/27/2020,2,2,TGO,Togo
7/28/2020,2,3,TGO,Togo
7/29/2020,0,4,TGO,Togo
7/30/2020,0,4,TGO,Togo
7/31/2020,0,8,TGO,Togo
8/1/2020,2,8,TGO,Togo
8/2/2020,2,8,TGO,Togo
8/3/2020,0,5,TGO,Togo
8/4/2020,0,3,TGO,Togo
8/5/2020,2,4,TGO,Togo
8/6/2020,2,6,TGO,Togo
8/7/2020,0,6,TGO,Togo
8/8/2020,2,6,TGO,Togo
8/9/2020,4,4,TGO,Togo
8/10/2020,2,4,TGO,Togo
8/11/2020,2,7,TGO,Togo
8/12/2020,0,4,TGO,Togo
8/13/2020,2,4,TGO,Togo
8/14/2020,2,4,TGO,Togo
8/15/2020,2,4,TGO,Togo
8/16/2020,2,8,TGO,Togo
8/17/2020,2,3,TGO,Togo
8/18/2020,0,2,TGO,Togo
8/19/2020,2,4,TGO,Togo
8/20/2020,2,3,TGO,Togo
8/21/2020,0,2,TGO,Togo
8/22/2020,0,5,TGO,Togo
8/23/2020,0,5,TGO,Togo
8/24/2020,3,3,TGO,Togo
8/25/2020,2,5,TGO,Togo
8/26/2020,2,2,TGO,Togo
8/27/2020,2,4,TGO,Togo
8/28/2020,0,5,TGO,Togo
8/29/2020,0,5,TGO,Togo
8/30/2020,2,3,TGO,Togo
8/31/2020,3,5,TGO,Togo
9/1/2020,2,4,TGO,Togo
9/2/2020,0,2,TGO,Togo
9/3/2020,0,3,TGO,Togo
9/4/2020,2,2,TGO,Togo
9/5/2020,0,4,TGO,Togo
9/6/2020,2,3,TGO,Togo
9/7/2020,2,2,TGO,Togo
9/8/2020,2,4,TGO,Togo
9/9/2020,2,6,TGO,Togo
9/10/2020,0,3,TGO,Togo
9/11/2020,2,3,TGO,Togo
9/12/2020,2,3,TGO,Togo
9/13/2020,0,4,TGO,Togo
9/14/2020,2,3,TGO,Togo
9/15/2020,2,2,TGO,Togo
9/16/2020,2,3,TGO,Togo
9/17/2020,3,4,TGO,Togo
9/18/2020,3,4,TGO,Togo
9/19/2020,2,4,TGO,Togo
9/20/2020,2,3,TGO,Togo
9/21/2020,0,2,TGO,Togo
9/22/2020,3,5,TGO,Togo
9/23/2020,0,2,TGO,Togo
9/24/2020,2,6,TGO,Togo
9/25/2020,0,2,TGO,Togo
9/26/2020,0,2,TGO,Togo
9/27/2020,0,5,TGO,Togo
9/28/2020,2,4,TGO,Togo
9/29/2020,0,3,TGO,Togo
9/30/2020,2,2,TGO,Togo
10/1/2020,2,2,TGO,Togo
10/2/2020,2,3,TGO,Togo
10/3/2020,2,4,TGO,Togo
10/4/2020,0,2,TGO,Togo
2/1/2020,0,25,TON,Tonga
2/2/2020,0,22,TON,Tonga
2/3/2020,0,54,TON,Tonga
2/4/2020,0,32,TON,Tonga
2/5/2020,0,37,TON,Tonga
2/6/2020,0,0,TON,Tonga
2/7/2020,0,0,TON,Tonga
2/8/2020,0,0,TON,Tonga
2/9/2020,0,0,TON,Tonga
2/10/2020,24,18,TON,Tonga
2/11/2020,0,28,TON,Tonga
2/12/2020,23,37,TON,Tonga
2/13/2020,0,0,TON,Tonga
2/14/2020,0,37,TON,Tonga
2/15/2020,0,0,TON,Tonga
2/16/2020,0,38,TON,Tonga
2/17/2020,0,28,TON,Tonga
2/18/2020,0,0,TON,Tonga
2/19/2020,31,54,TON,Tonga
2/20/2020,0,0,TON,Tonga
2/21/2020,0,30,TON,Tonga
2/22/2020,0,32,TON,Tonga
2/23/2020,0,0,TON,Tonga
2/24/2020,0,21,TON,Tonga
2/25/2020,0,0,TON,Tonga
2/26/2020,0,0,TON,Tonga
2/27/2020,0,0,TON,Tonga
2/28/2020,0,33,TON,Tonga
2/29/2020,0,0,TON,Tonga
3/1/2020,0,35,TON,Tonga
3/2/2020,0,29,TON,Tonga
3/3/2020,0,31,TON,Tonga
3/4/2020,22,30,TON,Tonga
3/5/2020,40,52,TON,Tonga
3/6/2020,30,47,TON,Tonga
3/7/2020,0,34,TON,Tonga
3/8/2020,24,0,TON,Tonga
3/9/2020,29,0,TON,Tonga
3/10/2020,0,23,TON,Tonga
3/11/2020,24,26,TON,Tonga
3/12/2020,0,25,TON,Tonga
3/13/2020,25,48,TON,Tonga
3/14/2020,0,0,TON,Tonga
3/15/2020,47,26,TON,Tonga
3/16/2020,0,17,TON,Tonga
3/17/2020,62,55,TON,Tonga
3/18/2020,0,28,TON,Tonga
3/19/2020,0,51,TON,Tonga
3/20/2020,53,34,TON,Tonga
3/21/2020,32,56,TON,Tonga
3/22/2020,36,50,TON,Tonga
3/23/2020,47,49,TON,Tonga
3/24/2020,24,100,TON,Tonga
3/25/2020,42,42,TON,Tonga
3/26/2020,20,45,TON,Tonga
3/27/2020,0,29,TON,Tonga
3/28/2020,26,51,TON,Tonga
3/29/2020,23,22,TON,Tonga
3/30/2020,0,44,TON,Tonga
3/31/2020,0,31,TON,Tonga
4/1/2020,0,20,TON,Tonga
4/2/2020,32,75,TON,Tonga
4/3/2020,0,30,TON,Tonga
4/4/2020,46,28,TON,Tonga
4/5/2020,36,29,TON,Tonga
4/6/2020,24,24,TON,Tonga
4/7/2020,21,28,TON,Tonga
4/8/2020,0,0,TON,Tonga
4/9/2020,0,36,TON,Tonga
4/10/2020,23,56,TON,Tonga
4/11/2020,0,22,TON,Tonga
4/12/2020,22,22,TON,Tonga
4/13/2020,28,28,TON,Tonga
4/14/2020,0,50,TON,Tonga
4/15/2020,0,31,TON,Tonga
4/16/2020,23,46,TON,Tonga
4/17/2020,30,30,TON,Tonga
4/18/2020,0,56,TON,Tonga
4/19/2020,0,0,TON,Tonga
4/20/2020,0,31,TON,Tonga
4/21/2020,32,0,TON,Tonga
4/22/2020,0,0,TON,Tonga
4/23/2020,0,0,TON,Tonga
4/24/2020,33,32,TON,Tonga
4/25/2020,0,0,TON,Tonga
4/26/2020,0,26,TON,Tonga
4/27/2020,0,0,TON,Tonga
4/28/2020,0,38,TON,Tonga
4/29/2020,0,0,TON,Tonga
4/30/2020,27,41,TON,Tonga
5/1/2020,0,0,TON,Tonga
5/2/2020,0,0,TON,Tonga
5/3/2020,24,25,TON,Tonga
5/4/2020,0,0,TON,Tonga
5/5/2020,37,0,TON,Tonga
5/6/2020,0,0,TON,Tonga
5/7/2020,0,21,TON,Tonga
5/8/2020,0,20,TON,Tonga
5/9/2020,0,0,TON,Tonga
5/10/2020,0,24,TON,Tonga
5/11/2020,0,23,TON,Tonga
5/12/2020,0,0,TON,Tonga
5/13/2020,0,20,TON,Tonga
5/14/2020,0,0,TON,Tonga
5/15/2020,0,27,TON,Tonga
5/16/2020,0,0,TON,Tonga
5/17/2020,0,0,TON,Tonga
5/18/2020,0,0,TON,Tonga
5/19/2020,26,26,TON,Tonga
5/20/2020,25,25,TON,Tonga
5/21/2020,0,21,TON,Tonga
5/22/2020,0,0,TON,Tonga
5/23/2020,0,0,TON,Tonga
5/24/2020,0,0,TON,Tonga
5/25/2020,0,0,TON,Tonga
5/26/2020,24,0,TON,Tonga
5/27/2020,0,0,TON,Tonga
5/28/2020,0,23,TON,Tonga
5/29/2020,0,0,TON,Tonga
5/30/2020,0,29,TON,Tonga
5/31/2020,0,0,TON,Tonga
6/1/2020,21,0,TON,Tonga
6/2/2020,0,20,TON,Tonga
6/3/2020,0,0,TON,Tonga
6/4/2020,0,31,TON,Tonga
6/5/2020,0,35,TON,Tonga
6/6/2020,0,0,TON,Tonga
6/7/2020,0,0,TON,Tonga
6/8/2020,0,0,TON,Tonga
6/9/2020,0,19,TON,Tonga
6/10/2020,0,0,TON,Tonga
6/11/2020,0,0,TON,Tonga
6/12/2020,0,0,TON,Tonga
6/13/2020,0,0,TON,Tonga
6/14/2020,0,0,TON,Tonga
6/15/2020,16,0,TON,Tonga
6/16/2020,0,19,TON,Tonga
6/17/2020,0,0,TON,Tonga
6/18/2020,0,0,TON,Tonga
6/19/2020,0,0,TON,Tonga
6/20/2020,0,0,TON,Tonga
6/21/2020,21,0,TON,Tonga
6/22/2020,0,0,TON,Tonga
6/23/2020,0,25,TON,Tonga
6/24/2020,0,0,TON,Tonga
6/25/2020,0,0,TON,Tonga
6/26/2020,0,0,TON,Tonga
6/27/2020,0,0,TON,Tonga
6/28/2020,0,0,TON,Tonga
6/29/2020,0,0,TON,Tonga
6/30/2020,0,0,TON,Tonga
7/1/2020,23,23,TON,Tonga
7/2/2020,0,0,TON,Tonga
7/3/2020,0,0,TON,Tonga
7/4/2020,0,0,TON,Tonga
7/5/2020,33,0,TON,Tonga
7/6/2020,18,19,TON,Tonga
7/7/2020,0,20,TON,Tonga
7/8/2020,0,0,TON,Tonga
7/9/2020,0,0,TON,Tonga
7/10/2020,0,0,TON,Tonga
7/11/2020,0,0,TON,Tonga
7/12/2020,22,0,TON,Tonga
7/13/2020,0,23,TON,Tonga
7/14/2020,0,0,TON,Tonga
7/15/2020,0,30,TON,Tonga
7/16/2020,0,0,TON,Tonga
7/17/2020,0,0,TON,Tonga
7/18/2020,0,0,TON,Tonga
7/19/2020,25,23,TON,Tonga
7/20/2020,0,0,TON,Tonga
7/21/2020,0,29,TON,Tonga
7/22/2020,0,0,TON,Tonga
7/23/2020,0,0,TON,Tonga
7/24/2020,0,0,TON,Tonga
7/25/2020,0,26,TON,Tonga
7/26/2020,0,0,TON,Tonga
7/27/2020,0,0,TON,Tonga
7/28/2020,0,0,TON,Tonga
7/29/2020,0,0,TON,Tonga
7/30/2020,0,0,TON,Tonga
7/31/2020,0,0,TON,Tonga
8/1/2020,0,30,TON,Tonga
8/2/2020,0,28,TON,Tonga
8/3/2020,0,0,TON,Tonga
8/4/2020,0,16,TON,Tonga
8/5/2020,0,0,TON,Tonga
8/6/2020,20,0,TON,Tonga
8/7/2020,0,23,TON,Tonga
8/8/2020,0,0,TON,Tonga
8/9/2020,0,26,TON,Tonga
8/10/2020,0,0,TON,Tonga
8/11/2020,0,0,TON,Tonga
8/12/2020,0,0,TON,Tonga
8/13/2020,19,0,TON,Tonga
8/14/2020,0,0,TON,Tonga
8/15/2020,28,32,TON,Tonga
8/16/2020,0,0,TON,Tonga
8/17/2020,0,18,TON,Tonga
8/18/2020,0,18,TON,Tonga
8/19/2020,0,0,TON,Tonga
8/20/2020,19,0,TON,Tonga
8/21/2020,0,0,TON,Tonga
8/22/2020,0,26,TON,Tonga
8/23/2020,0,0,TON,Tonga
8/24/2020,0,25,TON,Tonga
8/25/2020,24,24,TON,Tonga
8/26/2020,0,0,TON,Tonga
8/27/2020,0,0,TON,Tonga
8/28/2020,0,0,TON,Tonga
8/29/2020,0,0,TON,Tonga
8/30/2020,0,21,TON,Tonga
8/31/2020,0,0,TON,Tonga
9/1/2020,0,18,TON,Tonga
9/2/2020,0,0,TON,Tonga
9/3/2020,0,0,TON,Tonga
9/4/2020,0,21,TON,Tonga
9/5/2020,0,25,TON,Tonga
9/6/2020,0,0,TON,Tonga
9/7/2020,0,0,TON,Tonga
9/8/2020,0,0,TON,Tonga
9/9/2020,0,0,TON,Tonga
9/10/2020,0,26,TON,Tonga
9/11/2020,0,0,TON,Tonga
9/12/2020,0,0,TON,Tonga
9/13/2020,0,0,TON,Tonga
9/14/2020,0,0,TON,Tonga
9/15/2020,0,0,TON,Tonga
9/16/2020,0,22,TON,Tonga
9/17/2020,0,0,TON,Tonga
9/18/2020,0,0,TON,Tonga
9/19/2020,0,0,TON,Tonga
9/20/2020,0,0,TON,Tonga
9/21/2020,0,0,TON,Tonga
9/22/2020,0,0,TON,Tonga
9/23/2020,0,0,TON,Tonga
9/24/2020,0,0,TON,Tonga
9/25/2020,0,0,TON,Tonga
9/26/2020,0,0,TON,Tonga
9/27/2020,0,0,TON,Tonga
9/28/2020,0,0,TON,Tonga
9/29/2020,26,0,TON,Tonga
9/30/2020,0,0,TON,Tonga
10/1/2020,0,0,TON,Tonga
10/2/2020,0,0,TON,Tonga
10/3/2020,0,0,TON,Tonga
10/4/2020,0,0,TON,Tonga
2/1/2020,3,12,TTO,Trinidad and Tobago
2/2/2020,5,14,TTO,Trinidad and Tobago
2/3/2020,4,10,TTO,Trinidad and Tobago
2/4/2020,1,13,TTO,Trinidad and Tobago
2/5/2020,3,10,TTO,Trinidad and Tobago
2/6/2020,1,5,TTO,Trinidad and Tobago
2/7/2020,1,12,TTO,Trinidad and Tobago
2/8/2020,2,6,TTO,Trinidad and Tobago
2/9/2020,1,10,TTO,Trinidad and Tobago
2/10/2020,2,6,TTO,Trinidad and Tobago
2/11/2020,2,8,TTO,Trinidad and Tobago
2/12/2020,3,6,TTO,Trinidad and Tobago
2/13/2020,3,6,TTO,Trinidad and Tobago
2/14/2020,2,6,TTO,Trinidad and Tobago
2/15/2020,1,10,TTO,Trinidad and Tobago
2/16/2020,2,6,TTO,Trinidad and Tobago
2/17/2020,4,7,TTO,Trinidad and Tobago
2/18/2020,2,6,TTO,Trinidad and Tobago
2/19/2020,1,4,TTO,Trinidad and Tobago
2/20/2020,3,3,TTO,Trinidad and Tobago
2/21/2020,1,4,TTO,Trinidad and Tobago
2/22/2020,2,4,TTO,Trinidad and Tobago
2/23/2020,1,6,TTO,Trinidad and Tobago
2/24/2020,3,7,TTO,Trinidad and Tobago
2/25/2020,3,13,TTO,Trinidad and Tobago
2/26/2020,6,14,TTO,Trinidad and Tobago
2/27/2020,5,12,TTO,Trinidad and Tobago
2/28/2020,7,18,TTO,Trinidad and Tobago
2/29/2020,4,18,TTO,Trinidad and Tobago
3/1/2020,2,14,TTO,Trinidad and Tobago
3/2/2020,6,30,TTO,Trinidad and Tobago
3/3/2020,7,25,TTO,Trinidad and Tobago
3/4/2020,8,34,TTO,Trinidad and Tobago
3/5/2020,8,24,TTO,Trinidad and Tobago
3/6/2020,5,23,TTO,Trinidad and Tobago
3/7/2020,4,23,TTO,Trinidad and Tobago
3/8/2020,4,21,TTO,Trinidad and Tobago
3/9/2020,8,22,TTO,Trinidad and Tobago
3/10/2020,10,31,TTO,Trinidad and Tobago
3/11/2020,10,36,TTO,Trinidad and Tobago
3/12/2020,38,93,TTO,Trinidad and Tobago
3/13/2020,40,96,TTO,Trinidad and Tobago
3/14/2020,25,100,TTO,Trinidad and Tobago
3/15/2020,19,69,TTO,Trinidad and Tobago
3/16/2020,20,71,TTO,Trinidad and Tobago
3/17/2020,27,69,TTO,Trinidad and Tobago
3/18/2020,19,69,TTO,Trinidad and Tobago
3/19/2020,19,58,TTO,Trinidad and Tobago
3/20/2020,26,60,TTO,Trinidad and Tobago
3/21/2020,19,72,TTO,Trinidad and Tobago
3/22/2020,16,70,TTO,Trinidad and Tobago
